hit_id,ch0,ch1,value
18321,168,1100,0.0556792
18321,169,1108,0.0564612
18321,168,1103,0.0397277
18321,169,1103,0.0220299
18321,169,1105,0.0636474
18321,170,1112,0.00452818
18321,168,1101,0.0663278
18321,168,1102,0.0569356
18321,169,1110,0.0278703
18321,170,1111,0.0606192
18321,169,1106,0.049075
18321,170,1110,0.0331849
18321,169,1107,0.0623404
18321,169,1109,0.0590305
18322,316,1104,0.0506015
18322,316,1105,0.0172285
18322,316,1097,0.0482823
18322,316,1090,0.0500739
18322,316,1091,0.0664782
18322,316,1092,0.0602384
18322,316,1094,0.0550452
18322,316,1100,0.0571024
18322,316,1096,0.0708715
18322,316,1089,0.00342529
18322,316,1095,0.0579841
18322,316,1102,0.0620375
18322,316,1093,0.0660664
18322,316,1098,0.0582144
18322,316,1101,0.0610673
18322,316,1099,0.0539807
18322,316,1103,0.0640108
18323,37,1204,0.0727578
18323,38,1210,0.0458071
18323,40,1215,0.0124993
18323,39,1214,0.0605358
18323,39,1210,0.0199054
18323,39,1211,0.0539958
18323,37,1201,0.0367967
18323,38,1205,0.0287919
18323,38,1209,0.0688413
18323,37,1203,0.0595608
18323,37,1205,0.0267592
18323,39,1213,0.0633085
18323,37,1202,0.0552677
18323,39,1212,0.0652598
18323,39,1215,0.0501305
18323,40,1216,0.00893168
18323,38,1207,0.0565691
18323,38,1208,0.0540292
18323,38,1206,0.0527722
18324,116,287,0.0526622
18324,117,296,0.0652138
18324,118,304,0.0124406
18324,117,298,0.0548794
18324,115,283,0.0329838
18324,116,285,0.0620951
18324,116,290,0.0584254
18324,117,295,0.0650779
18324,116,292,0.0524013
18324,116,284,0.0207473
18324,116,286,0.0635926
18324,116,293,0.0289335
18324,118,303,0.0574517
18324,115,284,0.0383283
18324,116,291,0.062932
18324,117,299,0.0458114
18324,117,294,0.0487584
18324,117,300,0.0592466
18324,117,293,0.024875
18324,116,289,0.0580272
18324,116,288,0.0560707
18324,118,302,0.0411597
18324,117,301,0.060328
18324,117,302,0.0261757
18324,117,297,0.0583935
18325,145,504,0.0486133
18325,146,514,0.0568358
18325,146,511,0.0679204
18325,146,507,0.0604903
18325,146,515,0.0691275
18325,145,505,0.0381312
18325,146,508,0.0589442
18325,146,510,0.0566004
18325,146,513,0.0502975
18325,146,517,0.0491345
18325,146,516,0.0641348
18325,145,500,0.0160646
18325,146,506,0.0674876
18325,147,518,0.0633175
18325,145,502,0.057352
18325,147,519,0.06031
18325,145,503,0.0554743
18325,145,501,0.0451982
18325,146,509,0.0617513
18325,146,505,0.0205897
18325,146,512,0.0561991
18325,147,517,0.00884483
18326,233,300,0.00927495
18326,234,318,0.0630477
18326,234,309,0.0643975
18326,234,316,0.0529242
18326,234,303,0.0746471
18326,234,307,0.0580284
18326,234,308,0.0662364
18326,234,302,0.063007
18326,234,312,0.0584796
18326,234,306,0.0581272
18326,234,305,0.0553566
18326,234,319,0.0543379
18326,234,320,0.057935
18326,234,315,0.0594609
18326,234,301,0.014451
18326,234,314,0.059014
18326,234,313,0.0502207
18326,234,311,0.055193
18326,234,310,0.052216
18326,234,321,0.0370367
18326,234,304,0.0588102
18326,234,317,0.0592442
18326,233,301,0.040971
18327,206,1265,0.0707642
18327,205,1256,0.0581193
18327,205,1255,0.0781979
18327,205,1259,0.0618056
18327,206,1260,0.0476278
18327,205,1254,0.0407826
18327,206,1267,0.0073898
18327,205,1258,0.0678387
18327,206,1261,0.0679264
18327,206,1266,0.0614391
18327,205,1260,0.00880925
18327,206,1263,0.060934
18327,206,1262,0.0553575
18327,205,1257,0.0672665
18327,206,1264,0.0571671
18328,304,1142,0.0438438
18328,304,1141,0.0591671
18328,304,1135,0.0558711
18328,304,1137,0.0550654
18328,304,1134,0.0573468
18328,304,1143,0.0501171
18328,304,1140,0.0557312
18328,304,1132,0.0586083
18328,304,1133,0.0581507
18328,304,1138,0.0697867
18328,304,1139,0.0594755
18328,304,1144,0.0127332
18328,304,1130,0.0130487
18328,304,1136,0.0612353
18328,304,1131,0.0627875
18329,26,948,0.0368002
18329,27,952,0.000931886
18329,28,961,0.0503159
18329,28,962,0.0615229
18329,27,956,0.0608387
18329,27,954,0.0613581
18329,27,955,0.0667019
18329,27,957,0.0559153
18329,29,962,0.00464731
18329,29,963,0.0162487
18329,28,960,0.0549257
18329,26,952,0.0497782
18329,28,957,0.00264561
18329,28,958,0.0554509
18329,26,951,0.0497717
18329,28,959,0.0728109
18329,26,950,0.0584424
18329,26,949,0.0637602
18329,27,953,0.0562621
18330,226,492,0.0597535
18330,227,503,0.0626436
18330,227,500,0.044842
18330,226,486,0.0350398
18330,227,505,0.024017
18330,226,496,0.030128
18330,226,491,0.0553511
18330,227,497,0.0567218
18330,226,493,0.0676929
18330,227,498,0.0601708
18330,227,502,0.0595677
18330,226,489,0.058317
18330,226,487,0.058935
18330,226,495,0.0566041
18330,226,488,0.061904
18330,227,501,0.0573506
18330,227,496,0.0326148
18330,227,499,0.0588501
18330,227,504,0.0658827
18330,226,494,0.0690255
18330,226,490,0.0561925
18331,141,1209,0.068983
18331,140,1208,0.0464808
18331,141,1208,0.0219085
18331,140,1205,0.0654558
18331,139,1202,0.0544709
18331,139,1201,0.0546473
18331,140,1203,0.0638705
18331,141,1210,0.064779
18331,140,1207,0.0623885
18331,141,1212,0.0538066
18331,141,1211,0.059884
18331,140,1202,0.0028967
18331,140,1204,0.0591439
18331,140,1206,0.0585194
18332,152,368,0.0620974
18332,152,364,0.0600767
18332,151,358,0.0124484
18332,152,367,0.0531979
18332,152,363,0.059189
18332,151,356,0.0563951
18332,151,355,0.0666763
18332,151,357,0.0638011
18332,153,369,0.0555205
18332,152,366,0.0503607
18332,153,370,0.0550281
18332,152,361,0.0565952
18332,151,353,0.0260863
18332,153,373,0.0425676
18332,152,360,0.0619817
18332,152,362,0.0539016
18332,153,372,0.0636676
18332,151,354,0.0546864
18332,152,359,0.0563726
18332,153,371,0.0614415
18332,152,369,0.00261905
18332,152,358,0.0480261
18332,152,365,0.0558378
18333,223,1173,0.0617358
18333,223,1174,0.0381592
18333,224,1183,0.00701414
18333,224,1176,0.0639547
18333,224,1174,0.0181111
18333,224,1178,0.0601149
18333,223,1170,0.0437597
18333,223,1172,0.0659054
18333,224,1181,0.0733941
18333,224,1175,0.0537608
18333,224,1180,0.067971
18333,224,1177,0.0592321
18333,224,1179,0.0642876
18333,223,1171,0.0705188
18333,224,1182,0.0623359
18334,309,128,0.065403
18334,309,135,0.0315269
18334,309,123,0.0600767
18334,309,120,0.0596554
18334,309,131,0.0541437
18334,309,133,0.0608849
18334,309,130,0.063446
18334,309,119,0.0442495
18334,309,124,0.0521172
18334,310,119,0.0104234
18334,309,132,0.0467203
18334,309,125,0.0677699
18334,309,126,0.0640147
18334,309,127,0.0582441
18334,309,121,0.0645309
18334,309,122,0.0576812
18334,309,129,0.0608893
18334,309,134,0.0592685
18335,71,637,0.0576348
18335,71,641,0.0727499
18335,71,643,0.0435574
18335,71,639,0.0564564
18335,72,647,0.0538817
18335,71,636,0.0243974
18335,72,645,0.0568397
18335,71,638,0.0567727
18335,70,631,0.0592759
18335,72,643,0.0123976
18335,70,633,0.0532753
18335,70,630,0.0142762
18335,70,634,0.0675085
18335,70,632,0.0586595
18335,72,644,0.0557605
18335,71,640,0.0504495
18335,72,648,0.0389896
18335,72,646,0.0558965
18335,71,642,0.0575098
18335,70,635,0.0689239
18335,70,636,0.028622
18336,203,1043,0.0673089
18336,203,1042,0.0633447
18336,203,1040,0.0722727
18336,204,1049,0.0391389
18336,204,1045,0.0317749
18336,204,1048,0.0737105
18336,203,1044,0.0657595
18336,203,1039,0.0553995
18336,203,1038,0.0265326
18336,203,1041,0.0637175
18336,203,1045,0.0352676
18336,204,1046,0.0599167
18336,204,1047,0.0664814
18337,193,896,0.0532057
18337,193,904,0.0560384
18337,193,903,0.0632705
18337,193,900,0.0560053
18337,192,894,0.0625995
18337,193,906,0.0628696
18337,193,897,0.0617133
18337,193,899,0.0581203
18337,193,902,0.053257
18337,193,898,0.0576868
18337,193,901,0.0611638
18337,193,908,0.0176767
18337,192,891,0.00730006
18337,193,895,0.0216346
18337,192,893,0.0637984
18337,193,905,0.0511748
18337,193,907,0.0554409
18337,192,892,0.0583698
18337,192,895,0.0422471
18338,33,1273,0.0188389
18338,34,1275,0.0591583
18338,32,1265,0.0424362
18338,31,1265,0.0246115
18338,32,1266,0.0678433
18338,33,1272,0.0640093
18338,34,1274,0.0539996
18338,31,1264,0.0116134
18338,32,1267,0.0653096
18338,32,1268,0.0524359
18338,32,1269,0.0221787
18338,34,1273,0.0398232
18338,33,1270,0.0720084
18338,34,1276,0.00131856
18338,33,1269,0.0396344
18338,33,1271,0.0601743
18339,166,352,0.0608988
18339,165,342,0.0491042
18339,165,343,0.0682789
18339,166,348,0.0453932
18339,167,359,0.0572945
18339,166,358,0.0138267
18339,166,351,0.0452768
18339,165,344,0.000464831
18339,166,355,0.0504816
18339,166,349,0.0653297
18339,166,354,0.05515
18339,166,357,0.0641938
18339,167,360,0.0475817
18339,166,356,0.0526017
18339,165,341,0.0550495
18339,166,345,0.0503801
18339,166,350,0.0585388
18339,166,344,0.056266
18339,167,358,0.0456803
18339,166,346,0.0678073
18339,166,347,0.04222
18339,165,340,0.039336
18339,166,353,0.0587041
18340,109,590,0.0570022
18340,110,606,0.0569235
18340,109,591,0.0636746
18340,110,605,0.0556255
18340,109,592,0.0559621
18340,109,596,0.0608004
18340,110,598,0.064354
18340,109,598,0.00163552
18340,109,595,0.0504541
18340,111,606,0.00585895
18340,110,603,0.0607597
18340,108,588,0.065885
18340,110,602,0.0551461
18340,109,589,0.0482934
18340,110,601,0.0649264
18340,111,607,0.0100743
18340,110,599,0.0545576
18340,109,597,0.0496264
18340,110,600,0.0638979
18340,109,594,0.0631537
18340,108,587,0.016297
18340,109,593,0.0557713
18340,108,589,0.00772323
18340,110,604,0.0494525
18341,287,242,0.0687312
18341,287,251,0.0568938
18341,287,247,0.0439359
18341,287,240,0.0588517
18341,287,248,0.0473924
18341,287,249,0.0550114
18341,287,252,0.0627391
18341,287,241,0.0599298
18341,287,236,0.0185717
18341,287,244,0.0653381
18341,287,245,0.0611817
18341,287,253,0.0607569
18341,287,246,0.0512173
18341,287,255,0.0580151
18341,287,254,0.0519472
18341,287,243,0.0609967
18341,287,239,0.0591573
18341,287,256,0.0382606
18341,287,238,0.0591333
18341,287,250,0.0464549
18341,287,237,0.0642079
18342,169,735,0.0891736
18342,166,735,0.062419
18342,168,735,0.0918425
18342,167,735,0.0964241
18343,31,486,0.0548236
18343,32,497,0.0604991
18343,31,488,0.0656854
18343,33,503,0.0504746
18343,32,491,0.0154931
18343,32,496,0.067687
18343,33,501,0.0625885
18343,33,498,0.0400915
18343,30,484,0.00362223
18343,31,489,0.0525561
18343,31,487,0.0514647
18343,31,485,0.0441351
18343,32,493,0.0589094
18343,33,500,0.0660918
18343,32,492,0.0698234
18343,33,504,0.0218417
18343,33,502,0.050461
18343,32,495,0.0695437
18343,32,494,0.0653355
18343,32,498,0.0142063
18343,30,485,0.0126775
18343,31,491,0.0391326
18343,31,490,0.0627709
18343,33,499,0.0487818
18344,17,255,0.0561836
18344,19,269,0.0634115
18344,18,262,0.0587068
18344,18,263,0.0599446
18344,19,268,0.0625632
18344,18,264,0.0548038
18344,17,260,0.0345782
18344,19,271,0.0530823
18344,17,259,0.0618072
18344,17,254,0.0508631
18344,19,272,0.0578578
18344,18,266,0.061399
18344,16,253,0.0319105
18344,18,265,0.048665
18344,17,257,0.0512243
18344,19,267,0.0405965
18344,18,260,0.0271794
18344,17,258,0.0686864
18344,18,261,0.0573874
18344,18,267,0.021362
18344,19,270,0.0603546
18344,17,256,0.0515095
18344,17,253,0.0152135
18345,49,508,0.0297566
18345,49,514,0.0600406
18345,51,522,0.0549684
18345,49,511,0.0658529
18345,48,508,0.0304598
18345,48,505,0.00676612
18345,50,515,0.060395
18345,51,521,0.0430132
18345,48,507,0.0672166
18345,50,520,0.0552528
18345,49,512,0.0651207
18345,50,519,0.0585855
18345,51,524,0.0617866
18345,48,506,0.0520527
18345,51,525,0.00208258
18345,50,514,0.00500636
18345,49,510,0.0453993
18345,49,509,0.0514649
18345,49,513,0.0609524
18345,51,523,0.0498367
18345,50,518,0.0513431
18345,50,517,0.0579982
18345,50,516,0.0536334
18345,50,521,0.0199415
18346,315,320,0.0482056
18346,315,322,0.0579491
18346,315,305,0.0120241
18346,315,306,0.0552979
18346,315,321,0.0581718
18346,315,310,0.0505642
18346,315,309,0.0725128
18346,315,323,0.0615209
18346,315,307,0.0611425
18346,315,315,0.0543494
18346,315,314,0.0501553
18346,315,318,0.0647536
18346,315,313,0.0579512
18346,315,317,0.0556143
18346,315,312,0.0617266
18346,315,324,0.0538492
18346,315,308,0.0665448
18346,315,316,0.0613176
18346,315,319,0.0624244
18346,315,311,0.0661786
18346,315,325,0.0360211
18347,115,912,0.0641744
18347,117,923,0.0454244
18347,116,922,0.0583795
18347,115,911,0.0658467
18347,116,918,0.0543474
18347,115,915,0.0308697
18347,116,920,0.0637161
18347,115,914,0.0540028
18347,115,913,0.059815
18347,116,915,0.0229564
18347,116,917,0.0662743
18347,116,923,0.0121698
18347,116,919,0.058408
18347,117,925,0.0561577
18347,116,916,0.0524722
18347,116,921,0.0538442
18347,117,924,0.0584118
18347,115,910,0.0132287
18348,221,1205,0.0637288
18348,221,1210,0.0706123
18348,222,1217,0.0601812
18348,221,1211,0.065052
18348,221,1207,0.0703971
18348,221,1209,0.0663674
18348,221,1212,0.0588935
18348,221,1206,0.0534152
18348,222,1215,0.0134303
18348,221,1213,0.0644306
18348,221,1208,0.0622637
18348,221,1204,0.0146414
18348,222,1216,0.0564063
18348,222,1219,0.0010088
18348,221,1215,0.0468418
18348,222,1218,0.0563181
18348,221,1214,0.0669714
18349,258,1202,0.0582998
18349,258,1199,0.0771016
18349,258,1193,0.0288319
18349,258,1194,0.0572845
18349,258,1196,0.0575612
18349,258,1197,0.0617686
18349,258,1200,0.073327
18349,258,1204,0.0581488
18349,258,1198,0.0518158
18349,258,1205,0.0328942
18349,258,1201,0.0464124
18349,258,1203,0.0625029
18349,258,1195,0.0620985
18350,239,1219,0.0506254
18350,238,1210,0.0650765
18350,239,1211,0.0228956
18350,239,1215,0.0650552
18350,239,1216,0.0556753
18350,238,1211,0.0287293
18350,238,1208,0.00885853
18350,238,1209,0.0576028
18350,239,1213,0.0552061
18350,239,1217,0.0592901
18350,239,1220,0.0623341
18350,239,1218,0.066246
18350,239,1214,0.0681689
18350,239,1212,0.0548489
18351,262,616,0.05513
18351,263,627,0.0676711
18351,262,614,0.052606
18351,263,624,0.0694873
18351,262,618,0.0538704
18351,262,621,0.0580191
18351,263,625,0.055239
18351,262,619,0.0642773
18351,262,620,0.0626851
18351,263,628,0.0259047
18351,262,615,0.0543153
18351,262,613,0.059435
18351,262,622,0.0117442
18351,262,617,0.0573869
18351,263,623,0.0555799
18351,262,611,0.063231
18351,263,626,0.0623367
18351,262,610,0.034845
18351,263,622,0.0544445
18351,262,612,0.0690809
18352,222,1005,0.0634417
18352,222,996,0.053133
18352,222,1007,0.0600883
18352,222,1002,0.0582027
18352,222,1003,0.055606
18352,222,1006,0.0588484
18352,222,997,0.0524598
18352,222,1000,0.0605493
18352,222,999,0.056027
18352,222,1001,0.062906
18352,222,1008,0.0275517
18352,221,995,0.0560953
18352,221,994,0.042341
18352,222,1004,0.0650481
18352,222,998,0.0501751
18352,222,995,0.0141398
18353,87,723,0.0619114
18353,86,718,0.0458521
18353,86,716,0.0435032
18353,86,717,0.0601168
18353,87,726,0.0618533
18353,87,724,0.063478
18353,86,720,0.0550402
18353,86,719,0.06687
18353,88,729,0.0601679
18353,88,733,0.00486422
18353,88,730,0.0595063
18353,88,728,0.054675
18353,87,725,0.0556075
18353,88,727,0.0189588
18353,87,722,0.0610793
18353,88,732,0.0639144
18353,88,731,0.0610465
18353,87,727,0.031307
18353,87,721,0.0476598
18353,86,721,0.0106332
18354,54,1191,0.0353724
18354,55,1199,0.0607457
18354,54,1196,0.0123409
18354,55,1200,0.0663049
18354,53,1190,0.0573918
18354,54,1194,0.069531
18354,54,1192,0.0707375
18354,53,1191,0.0319143
18354,55,1196,0.0463653
18354,54,1193,0.0665895
18354,56,1200,5.50245e-05
18354,55,1197,0.0630589
18354,54,1195,0.0714086
18354,56,1201,0.0376027
18354,55,1198,0.0660277
18354,53,1189,0.0387461
18355,280,26,0.0532096
18355,280,32,0.0605885
18355,280,20,0.0756859
18355,280,21,0.0544205
18355,280,29,0.061676
18355,280,35,0.0555213
18355,280,24,0.0571328
18355,280,19,0.053948
18355,280,25,0.0562067
18355,280,18,0.0636285
18355,280,23,0.0585465
18355,280,13,0.0564841
18355,280,22,0.0528124
18355,280,16,0.0694022
18355,280,31,0.0542351
18355,280,33,0.0546041
18355,280,34,0.0598523
18355,280,15,0.0495619
18355,280,30,0.0721257
18355,280,14,0.0515894
18355,280,36,0.0237154
18355,280,28,0.0555829
18355,280,27,0.0439238
18355,280,17,0.0668284
18356,96,1029,0.0615131
18356,95,1022,0.0598439
18356,95,1025,0.0307389
18356,97,1031,0.018861
18356,94,1019,0.0175997
18356,95,1019,0.0486933
18356,95,1021,0.0526008
18356,95,1024,0.0572788
18356,95,1023,0.0604828
18356,97,1032,0.0344488
18356,96,1030,0.0563377
18356,96,1027,0.0609633
18356,94,1018,0.0521113
18356,95,1020,0.057129
18356,96,1028,0.0660477
18356,96,1031,0.0414466
18356,96,1025,0.0307259
18356,96,1026,0.0636451
18357,142,357,0.00856747
18357,141,343,0.0506005
18357,142,352,0.0633102
18357,142,348,0.0483156
18357,141,338,0.0554334
18357,141,345,0.0540699
18357,141,341,0.0654632
18357,141,344,0.0603827
18357,140,337,0.0126928
18357,142,349,0.0516911
18357,142,347,0.00842742
18357,141,339,0.0656609
18357,142,355,0.0599175
18357,141,347,0.0483275
18357,141,346,0.0564101
18357,142,350,0.0639033
18357,141,342,0.0545161
18357,142,356,0.061253
18357,141,337,0.0388978
18357,142,353,0.0638844
18357,141,340,0.0535997
18357,142,351,0.051729
18357,142,354,0.0575427
18358,318,869,0.0512142
18358,318,862,0.0619738
18358,318,868,0.0664059
18358,318,873,0.0612861
18358,318,863,0.0490654
18358,318,867,0.0743907
18358,318,872,0.0663428
18358,318,866,0.0626443
18358,318,876,0.0603453
18358,318,877,0.0090551
18358,318,874,0.0506952
18358,318,871,0.0611946
18358,318,875,0.053367
18358,318,864,0.0575796
18358,318,865,0.0581575
18358,318,870,0.0616443
18358,318,861,0.0283839
18359,240,932,0.0610667
18359,239,928,0.00179912
18359,239,926,0.062492
18359,240,934,0.0556591
18359,240,939,0.00887343
18359,240,937,0.051956
18359,240,933,0.0631369
18359,240,931,0.054127
18359,240,929,0.0621073
18359,240,938,0.0546872
18359,239,927,0.055461
18359,240,930,0.0596142
18359,239,923,0.0135279
18359,240,928,0.063403
18359,240,935,0.0615737
18359,240,936,0.0655761
18359,239,925,0.0453636
18359,239,924,0.0668808
18360,236,1198,0.0493145
18360,235,1194,0.0582039
18360,235,1191,0.0536369
18360,235,1192,0.0550757
18360,235,1190,0.0604176
18360,235,1198,0.00675436
18360,235,1189,0.0704162
18360,235,1197,0.0587914
18360,235,1188,0.0506516
18360,235,1196,0.0693228
18360,236,1199,0.0119324
18360,235,1195,0.0636228
18360,235,1186,0.0571706
18360,235,1193,0.0632651
18360,235,1187,0.0639802
18361,1,526,0.0586622
18361,0,523,0.0484763
18361,0,520,0.064369
18361,2,530,0.00808947
18361,1,525,0.0739209
18361,1,528,0.0566605
18361,0,522,0.068597
18361,1,524,0.038372
18361,1,529,0.0559845
18361,0,518,0.0596309
18361,1,527,0.0574278
18361,0,519,0.0680166
18361,1,523,0.012333
18361,1,530,0.0168047
18361,0,521,0.0593998
18361,0,517,0.0367505
18362,296,0,0.0558441
18362,297,14,0.0585946
18362,297,4,0.0612901
18362,297,17,0.0556946
18362,297,6,0.0564941
18362,297,10,0.0616442
18362,297,15,0.0560732
18362,297,20,0.0486184
18362,297,19,0.0526083
18362,296,1,0.028962
18362,297,9,0.0508481
18362,297,7,0.0595854
18362,297,11,0.0684271
18362,297,13,0.0544766
18362,297,18,0.0512853
18362,297,8,0.056072
18362,297,3,0.0519494
18362,297,2,0.0524451
18362,297,1,0.0205887
18362,297,12,0.0596363
18362,297,21,0.0589249
18362,297,22,0.0131498
18362,297,16,0.0569828
18362,297,5,0.0502139
18363,305,576,0.0534277
18363,305,578,0.0569294
18363,305,565,0.0575771
18363,305,575,0.0623973
18363,305,579,0.0684689
18363,305,572,0.0607611
18363,305,580,0.0573259
18363,305,566,0.0522138
18363,305,564,0.0549309
18363,305,567,0.0530182
18363,305,569,0.0565389
18363,305,573,0.0627753
18363,305,577,0.0491096
18363,305,581,0.0507296
18363,305,570,0.0638568
18363,305,582,0.0183104
18363,305,571,0.0558472
18363,305,574,0.0604304
18363,305,568,0.0546089
18364,8,106,0.0548549
18364,11,123,0.0239562
18364,10,119,0.058405
18364,8,107,0.0597412
18364,8,105,0.0598354
18364,8,103,0.057655
18364,9,110,0.0660262
18364,10,120,0.0530446
18364,9,114,0.0567565
18364,9,112,0.0653922
18364,9,113,0.0624786
18364,11,124,0.0627193
18364,8,101,0.00855418
18364,10,122,0.058554
18364,8,102,0.062653
18364,10,123,0.0414811
18364,9,111,0.0630464
18364,10,121,0.0521574
18364,10,116,0.036477
18364,9,116,0.0181652
18364,9,109,0.0474254
18364,7,101,0.00148966
18364,10,118,0.0550476
18364,8,108,0.0484314
18364,11,125,0.00103876
18364,8,109,0.006071
18364,8,104,0.0699391
18364,10,117,0.0568974
18364,9,115,0.0624175
18365,225,882,0.0577439
18365,225,879,0.0595997
18365,224,872,0.0629613
18365,225,876,0.0595327
